,2004,2005
02/02 15:20:00,1.0902977870398651,1.787136593538262
02/02 15:30:00,1.0902977870398651,1.7882463683579954
02/02 15:40:00,1.0948635341299302,1.7868583780895597
02/02 15:50:00,1.0979293940711972,1.7868583780895597
02/02 16:00:00,1.0948635341299302,1.7865930982681126
02/02 16:10:00,1.0948635341299302,1.7861625641133392
02/02 16:20:00,1.094073044608899,1.7865930982681126
02/02 16:30:00,1.094073044608899,1.7869950035104267
02/02 16:40:00,1.094073044608899,1.7890022008187108
02/02 16:50:00,1.089507297518834,1.7912718151623594
02/02 17:00:00,1.087139830731716,1.7918753457570704
02/02 17:10:00,1.065783375337301,1.7970879264802064
02/02 17:20:00,1.0626968454427523,1.7970879264802064
02/02 17:30:00,1.0626968454427523,1.7977690091542315
02/02 17:40:00,1.045657124505287,1.801513019762962
02/02 17:50:00,1.0467073352538394,1.800831937088937
02/02 18:00:00,1.0383120741462792,1.8023779295737068
02/02 18:10:00,1.0359968287476622,1.8036714232990287
02/02 18:20:00,1.023818992128293,1.8051739256261874
02/02 18:30:00,1.0135861991952044,1.8089098778348367
02/02 18:40:00,1.0091698060617638,1.8123498253533064
02/02 18:50:00,1.0031327227180102,1.8123498253533064
02/02 19:00:00,0.9998954210210032,1.8167835795899954
02/02 19:10:00,0.9958725512431705,1.8214720630593475
02/02 19:20:00,0.9899948885733003,1.8128286029780154
02/02 19:30:00,0.9856887471509383,1.8153980402255774
02/02 19:40:00,0.9832585423031246,1.8153980402255774
02/02 19:50:00,0.9845449291309211,1.8153980402255774
02/02 20:00:00,0.9802680859908599,1.818463432755231
02/02 20:10:00,0.9779385647082721,1.8128286029780154
02/02 20:20:00,0.9802680859908599,1.8128286029780154
02/02 20:30:00,0.9779385647082721,1.8083948487413264
02/02 20:40:00,0.9765983744804092,1.8083948487413264
02/02 20:50:00,0.9748183512083204,1.8167835795899954
02/02 21:00:00,0.9646782998318388,1.822418409367211
02/02 21:10:00,0.9491019646464929,1.8128286029780154
02/02 21:20:00,0.9457020405494613,1.822418409367211
02/02 21:30:00,0.9440106163656241,1.8266391095300791
02/02 21:40:00,0.9385096635886208,1.8295352921175516
02/02 21:50:00,0.9357685469652826,1.8295352921175516
02/02 22:00:00,0.9220293616326944,1.8295352921175516
02/02 22:10:00,0.9172304433478856,1.8307706614219346
02/02 22:20:00,0.9145279928142934,1.8307706614219346
02/02 22:30:00,0.9123666327588483,1.8312865494449162
02/02 22:40:00,0.9123666327588483,1.8316124262955604
02/02 22:50:00,0.9075491665496765,1.8248187689734396
02/02 23:00:00,0.9029315460556615,1.8354032655134023
02/02 23:10:00,0.9001852719038822,1.8393258978358966
02/02 23:20:00,0.8978086042899946,1.8274246177717983
02/02 23:30:00,0.9026260704991664,1.8135170239608733
02/02 23:40:00,0.8998799081169723,1.8092528374944365
02/02 23:50:00,0.9094651997294128,1.8069110705869595
02/03 00:00:00,0.9100141549420026,1.8046029455212522
02/03 00:10:00,0.9102553221870021,1.8055478012554755
02/03 00:20:00,0.9132928705876651,1.811039458102286
02/03 00:30:00,0.9130638536365737,1.8098987296874005
02/03 00:40:00,0.9097029862626814,1.8074073944422986
02/03 00:50:00,0.9166267754821733,1.8074073944422986
02/03 01:00:00,0.9062940144588596,1.806435689276425
02/03 01:10:00,0.9125459367444739,1.8093936542695592
02/03 01:20:00,0.9862937206592017,1.8132209987332089
02/03 01:30:00,0.9857405676921117,1.8122487596292218
02/03 01:40:00,0.9997678545876534,1.8104077982496602
02/03 01:50:00,1.0001127582600482,1.8098832032581673
02/03 02:00:00,1.0082382884227192,1.8065129311150412
02/03 02:10:00,1.020951158022954,1.8016566015596465
02/03 02:20:00,1.031555784071801,1.8059326362074224
02/03 02:30:00,1.1195602770815178,1.8089189426046899
02/03 02:40:00,1.1326433663258682,1.811608212391303
02/03 02:50:00,1.126101821703693,1.811608212391303
02/03 03:00:00,1.126101821703693,1.8148841879969884
02/03 03:10:00,1.1265495684266233,1.8138280596594583
02/03 03:20:00,1.1352248590410214,1.8119972705131757
02/03 03:30:00,1.138037832542686,1.8085938831403832
02/03 03:40:00,1.1364037670281244,1.8042513963035036
02/03 03:50:00,1.1345045659638227,1.8042513963035036
02/03 04:00:00,1.1374969824449093,1.803760529994991
02/03 04:10:00,1.1400673849993754,1.80577265681308
02/03 04:20:00,1.1436967364706452,1.802202134858164
02/03 04:30:00,1.1485244023113803,1.7981449717155527
02/03 04:40:00,1.1473783264827506,1.802202134858164
02/03 04:50:00,1.145757985206658,1.800716996497188
02/03 05:00:00,1.1436190818954644,1.8000716430785717
02/03 05:10:00,1.1436190818954644,1.7960144799359603
02/03 05:20:00,1.1443722071311364,1.8011431953055501
02/03 05:30:00,1.1443722071311364,1.8044456902095356
02/03 05:40:00,1.1418577901231628,1.8070265775491323
02/03 05:50:00,1.1391690275936208,1.8098698683935535
02/03 06:00:00,1.1327037786485423,1.8123138641916368
02/03 06:10:00,1.1327037786485423,1.8104306897267848
02/03 06:20:00,1.1274692338801686,1.8138560489200575
02/03 06:30:00,1.1226050018178362,1.8176066348970399
02/03 06:40:00,1.121850915943679,1.8176066348970399
02/03 06:50:00,1.121850915943679,1.8119613101357865
02/03 07:00:00,1.1226050018178362,1.8176066348970399
02/03 07:10:00,1.1247538124002514,1.8176066348970399
02/03 07:20:00,1.1250752928660865,1.8176066348970399
02/03 07:30:00,1.1263238489783653,1.8194898093618919
02/03 07:40:00,1.124448182942622,1.8228782274011341
02/03 07:50:00,1.1238414614137797,1.8238892097304478
02/03 08:00:00,1.1238414614137797,1.8276088117391731
02/03 08:10:00,1.1219982802889938,1.8350705370594689
02/03 08:20:00,1.1219982802889938,1.8393810253727891
02/03 08:30:00,1.1238414614137797,1.8339376015756172
02/03 08:40:00,1.1236736595007404,1.8312918486104668
02/03 08:50:00,1.1239559923679532,1.82779712297919
02/03 09:00:00,1.123201906493796,1.8291107097608208
02/03 09:10:00,1.123201906493796,1.8279602928992775
02/03 09:20:00,1.1219982802889938,1.8297610013295984
02/03 09:30:00,1.1214173452104998,1.8297610013295984
02/03 09:40:00,1.1206632593363426,1.8268849555093976
02/03 09:50:00,1.1197812770062598,1.8268849555093976
02/03 10:00:00,1.1103447572042326,1.8297610013295984
02/03 10:10:00,1.1001191647698443,1.8297610013295984
02/03 10:20:00,1.0993502140167495,1.8342066058290656
02/03 10:30:00,1.094330947308848,1.8348002896895181
02/03 10:40:00,1.091253282800451,1.8300006838612666
02/03 10:50:00,1.0938839597648538,1.8348002896895181
02/03 11:00:00,1.0963597214021155,1.8348002896895181
02/03 11:10:00,1.0980343494027625,1.8360074733689737
02/03 11:20:00,1.0980343494027625,1.8312166259505158
02/03 11:30:00,1.0980343494027625,1.8259124334791248
02/03 11:40:00,1.0980343494027625,1.8239672399253737
02/03 11:50:00,1.0980343494027625,1.8259663057761164
02/03 12:00:00,1.1027213700963632,1.8242407592698768
02/03 12:10:00,1.1082859308620554,1.8260213497636224
02/03 12:20:00,1.1094018122446414,1.8158798925034378
02/03 12:30:00,1.1076234756872139,1.8043764487469849
02/03 12:40:00,1.1057385493933232,1.8022552093720463
02/03 12:50:00,1.1057385493933232,1.8041331902570334
02/03 13:00:00,1.1057385493933232,1.7994500107683495
02/03 13:10:00,1.1040255114450115,1.7920239326034055
02/03 13:20:00,1.1040255114450115,1.7994500107683495
02/03 13:30:00,1.1093493681318516,1.7945929436492558
02/03 13:40:00,1.119695852142827,1.796151943766522
02/03 13:50:00,1.1253843092848546,1.7980416976117353
02/03 14:00:00,1.1269043156949405,1.8044757684430195
02/03 14:10:00,1.1287578663608038,1.8083045581243788
02/03 14:20:00,1.1326991970009712,1.798456066854307
02/03 14:30:00,1.1386854826771535,1.798456066854307
02/03 14:40:00,1.1420029204463344,1.7943660029994946
02/03 14:50:00,1.1429344236084606,1.7943660029994946
02/03 15:00:00,1.1427010086180651,1.7978357326801482
02/03 15:10:00,1.1424675936276696,1.8001114062491796
02/03 15:20:00,1.143470479023162,1.800356621214188
02/03 15:30:00,1.1435012405831617,1.8002940320209875
02/03 15:40:00,1.1464764249646873,1.800356621214188
02/03 15:50:00,1.151474555047782,1.799621928206181
02/03 16:00:00,1.1522686996213976,1.7995593390129805
02/03 16:10:00,1.1530628441950133,1.7956513057749945
02/03 16:20:00,1.15575457332299,1.790883140130476
02/03 16:30:00,1.1584463024509664,1.790883140130476
02/03 16:40:00,1.1600394753948762,1.793145313737308
02/03 16:50:00,1.1612750409117347,1.784821155056878
02/03 17:00:00,1.1606603170591132,1.784821155056878
02/03 17:10:00,1.1593176585524048,1.779827754185464
02/03 17:20:00,1.1613372201849315,1.783605295481629
02/03 17:30:00,1.1685560648350073,1.7855921195596431
02/03 17:40:00,1.1760967560610176,1.7653537948492113
02/03 17:50:00,1.180615741510504,1.739843952595058
02/03 18:00:00,1.1794065711410733,1.7355955433651373
02/03 18:10:00,1.1820147934185283,1.7333103137305228
02/03 18:20:00,1.1839898366186081,1.7333103137305228
02/03 18:30:00,1.1839898366186081,1.7333103137305228
02/03 18:40:00,1.1869533450426304,1.7271960501191366
02/03 18:50:00,1.1880382995701828,1.7210205179229199
02/03 19:00:00,1.1850747911461603,1.7210205179229199
02/03 19:10:00,1.187144777525487,1.7210205179229199
02/03 19:20:00,1.1850747911461603,1.7134831449154022
02/03 19:30:00,1.186703316805282,1.7112074549935228
02/03 19:40:00,1.187144777525487,1.7104795668673478
02/03 19:50:00,1.187144777525487,1.7101304779922948
02/03 20:00:00,1.187144777525487,1.7101304779922948
02/03 20:10:00,1.1912510183143215,1.7101304779922948
02/03 20:20:00,1.1964340765738206,1.7101304779922948
02/03 20:30:00,1.1995183386690136,1.7094025898661198
02/03 20:40:00,1.196961660794957,1.7083099567371105
02/03 20:50:00,1.1992333162872326,1.7094025898661198
02/03 21:00:00,1.2060577721012775,1.7022911503120997
02/03 21:10:00,1.2128822279153222,1.6896024847549067
02/03 21:20:00,1.208544727679838,1.687508241237262
02/03 21:30:00,1.208544727679838,1.6862605919502298
02/03 21:40:00,1.208544727679838,1.696547458001389
02/03 21:50:00,1.208544727679838,1.6862605919502298
02/03 22:00:00,1.208544727679838,1.687508241237262
02/03 22:10:00,1.208544727679838,1.6977951072884214
02/03 22:20:00,1.208544727679838,1.687508241237262
02/03 22:30:00,1.208544727679838,1.687508241237262
02/03 22:40:00,1.208544727679838,1.687508241237262
02/03 22:50:00,1.208544727679838,1.687508241237262
02/03 23:00:00,1.208544727679838,1.6977333191912063
02/03 23:10:00,1.208544727679838,1.704085431169925
02/03 23:20:00,1.208544727679838,1.704085431169925
02/03 23:30:00,1.2137875356482968,1.704085431169925
02/03 23:40:00,1.218357507829786,1.6977333191912063
02/03 23:50:00,1.2137875356482968,1.706869088276065
02/04 00:00:00,1.2137875356482968,1.7088153190798288
02/04 00:10:00,1.2137875356482968,1.7128975362604575
02/04 00:20:00,1.213012753935676,1.7156176938072114
02/04 00:30:00,1.2218182804269981,1.7200866532528312
02/04 00:40:00,1.2239363270549317,1.7289263277716977
02/04 00:50:00,1.2249451740985884,1.7289263277716977
02/04 01:00:00,1.2255903827911476,1.735712843506528
02/04 01:10:00,1.2262355914837069,1.735712843506528
02/04 01:20:00,1.2328780533237291,1.7419877770297374
02/04 01:30:00,1.2328780533237291,1.7423434542807867
02/04 01:40:00,1.2328780533237291,1.7495898689565126
02/04 01:50:00,1.2147941416938834,1.7517717435092397
02/04 02:00:00,1.2147941416938834,1.7545386534028946
02/04 02:10:00,1.2106510343252563,1.7545395729266784
02/04 02:20:00,1.2106510343252563,1.771501408920987
02/04 02:30:00,1.2040085724852343,1.781709853217478
02/04 02:40:00,1.2060799719259656,1.784981353046566
02/04 02:50:00,1.2020076643198918,1.786475628007965
02/04 03:00:00,1.1911434957397642,1.786475628007965
02/04 03:10:00,1.186364956722562,1.786475628007965
02/04 03:20:00,1.1699907115270014,1.7908448214637136
02/04 03:30:00,1.1603811230150107,1.7921913586484761
02/04 03:40:00,1.1545005793922292,1.787285537669604
02/04 03:50:00,1.1544604393621762,1.787285537669604
02/04 04:00:00,1.154420299332123,1.787109657461131
02/04 04:10:00,1.151391076958023,1.786299747799492
02/04 04:20:00,1.1483618545839227,1.7886989022518298
02/04 04:30:00,1.1462696381285729,1.7886989022518298
02/04 04:40:00,1.145391048271019,1.7886893402998012
02/04 04:50:00,1.1478621094629413,1.7871950653384021
02/04 05:00:00,1.1503331706548638,1.78219194828285
02/04 05:10:00,1.149018314962421,1.7845911027351877
02/04 05:20:00,1.1477034592699782,1.7845911027351877
02/04 05:30:00,1.1495743411512367,1.7793252328626845
02/04 05:40:00,1.1514452230324954,1.7763342816021932
02/04 05:50:00,1.1498455861310368,1.7746415759489405
02/04 06:00:00,1.1482459492295785,1.7746415759489405
02/04 06:10:00,1.138757970181402,1.7724597013962133
02/04 06:20:00,1.1292699911332256,1.7665725437070299
02/04 06:30:00,1.1269427440330018,1.74741537334674
02/04 06:40:00,1.124615496932778,1.759226183474217
02/04 06:50:00,1.1212687751231205,1.759226183474217
02/04 07:00:00,1.1179220533134626,1.753298592852953
02/04 07:10:00,1.1187772221282413,1.7501740852524361
02/04 07:20:00,1.11386175467895,1.7308436279563213
02/04 07:30:00,1.1069848081117122,1.7202054330320622
02/04 07:40:00,1.1041166651293328,1.7194375536295463
02/04 07:50:00,1.097465606602605,1.7273177589821682
02/04 08:00:00,1.084182950584137,1.7213870460027556
02/04 08:10:00,1.0766222797096028,1.713953613040914
02/04 08:20:00,1.072992675759791,1.6968983568452471
02/04 08:30:00,1.0638141988061312,1.68960262986952
02/04 08:40:00,1.0557668411567522,1.6680146153734374
02/04 08:50:00,1.0534181670682305,1.6226068331598502
02/04 09:00:00,1.0523668815045357,1.582235741645417
02/04 09:10:00,1.051133773199636,1.5706888881842753
02/04 09:20:00,1.051133773199636,1.5583341297046993
02/04 09:30:00,1.051133773199636,1.5215530168280584
02/04 09:40:00,1.0487850991111145,1.4939988678232803
02/04 09:50:00,1.0487850991111145,1.4804527078702026
02/04 10:00:00,1.0487850991111145,1.471759734920583
02/04 10:10:00,1.0487850991111145,1.461020918117113
02/04 10:20:00,1.051133773199636,1.4572765993908985
02/04 10:30:00,1.0547155555930574,1.4470988996126473
02/04 10:40:00,1.0547155555930574,1.420142899549
02/04 10:50:00,1.0547155555930574,1.3988159612801816
02/04 11:00:00,1.0556260608454413,1.4037281534780708
02/04 11:10:00,1.0556260608454413,1.3996562563468082
02/04 11:20:00,1.0556260608454413,1.394457695765704
02/04 11:30:00,1.0556260608454413,1.389726750052989
02/04 11:40:00,1.0557830469416485,1.3833218289380842
02/04 11:50:00,1.0557830469416485,1.368156368715477
02/04 12:00:00,1.0557830469416485,1.377544118554679
02/04 12:10:00,1.0579066985534566,1.368156368715477
02/04 12:20:00,1.0760735843335087,1.368156368715477
02/04 12:30:00,1.089837998327193,1.373391949042165
02/04 12:40:00,1.1116455649762604,1.3684992530826232
02/04 12:50:00,1.126408724496001,1.37170615370725
02/04 13:00:00,1.1340256922911593,1.3684992530826232
02/04 13:10:00,1.165701084027962,1.3695222948923529
02/04 13:20:00,1.206412765696849,1.3663153942677262
02/04 13:30:00,1.2220001024554101,1.3655541468576788
02/04 13:40:00,1.2367271750267128,1.3622311518934245
02/04 13:50:00,1.2483447816192337,1.3595949818161799
02/04 14:00:00,1.2592859431110641,1.3555531590262424
02/04 14:10:00,1.2605492162978091,1.3511041719347898
02/04 14:20:00,1.2605492162978091,1.3548989968786351
02/04 14:30:00,1.2644809911526025,1.3548989968786351
02/04 14:40:00,1.2644809911526025,1.3578053661510872
02/04 14:50:00,1.2675489303523906,1.3630119362780626
02/04 15:00:00,1.2675489303523906,1.3630119362780626
02/04 15:10:00,1.2675489303523906,1.3637185740203732
02/04 15:20:00,1.267684724642188,1.3688914135911978
02/04 15:30:00,1.2646167854424002,1.371432507358769
02/04 15:40:00,1.2606850105876068,1.3659581593150518
02/04 15:50:00,1.2584753771378194,1.3680070735889867
02/04 16:00:00,1.2612832052888414,1.3727150560060557
02/04 16:10:00,1.2612832052888414,1.3792713064584619
02/04 16:20:00,1.2612832052888414,1.382203154034146
02/04 16:30:00,1.2554290879277825,1.3877054995695448
02/04 16:40:00,1.255422999454972,1.3885704602767375
02/04 16:50:00,1.2551574993481873,1.3888953970725715
02/04 17:00:00,1.2522080808277947,1.38682032216076
02/04 17:10:00,1.2485527990429799,1.3892181286022112
02/04 17:20:00,1.2461965889027171,1.3923181813684264
02/04 17:30:00,1.2432900722678297,1.3925411065972075
02/04 17:40:00,1.241892096251119,1.3956902140344438
02/04 17:50:00,1.224161695960307,1.4011747370258556
02/04 18:00:00,1.2066133673940937,1.3967630606468036
02/04 18:10:00,1.2062908408607433,1.3956902140344438
02/04 18:20:00,1.199017013971202,1.3937307723510477
02/04 18:30:00,1.1924728587678484,1.3937307723510477
02/04 18:40:00,1.1916466275014574,1.3937307723510477
02/04 18:50:00,1.1915429084263902,1.397433467563055
02/04 19:00:00,1.1845103965774593,1.397433467563055
02/04 19:10:00,1.182775217214685,1.3929940685574584
02/04 19:20:00,1.1631268501438932,1.400072868068265
02/04 19:30:00,1.1717862333710578,1.4019133953128338
02/04 19:40:00,1.161841284557649,1.4033080694819335
02/04 19:50:00,1.1555610916678827,1.4033080694819335
02/04 20:00:00,1.1553745018089878,1.4066639625323958
02/04 20:10:00,1.1519341632279936,1.4073146398535263
02/04 20:20:00,1.1519341632279936,1.406764796459845
02/04 20:30:00,1.1519341632279936,1.4080326612245209
02/04 20:40:00,1.1537372168669804,1.4087265221393055
02/04 20:50:00,1.1537372168669804,1.4093140788604868
02/04 21:00:00,1.1537372168669804,1.4106969531639741
02/04 21:10:00,1.163258765556074,1.4106969531639741
02/04 21:20:00,1.1652028998756927,1.4106969531639741
02/04 21:30:00,1.1726874564547225,1.412647831736896
02/04 21:40:00,1.177955526733046,1.413574571573469
02/04 21:50:00,1.1780143106082677,1.4118290051609848
02/04 22:00:00,1.175055012155013,1.4147853973543696
02/04 22:10:00,1.175055012155013,1.4137839557493481
02/04 22:20:00,1.1733533216049836,1.4137839557493481
02/04 22:30:00,1.1716331523144865,1.4186874907252545
02/04 22:40:00,1.1699508228547686,1.4210264925259501
02/04 22:50:00,1.165338740319695,1.4243017491578889
02/04 23:00:00,1.165338740319695,1.4288880237071682
02/04 23:10:00,1.1704279621064928,1.4308089919511242
02/04 23:20:00,1.1762832281206275,1.4334109025620418
02/04 23:30:00,1.1818705715933162,1.4377210763851096
02/04 23:40:00,1.1818705715933162,1.4377210763851096
02/04 23:50:00,1.1860741081273227,1.4385191363167635
02/05 00:00:00,1.188798947004125,1.4421143467543567
02/05 00:10:00,1.1919983328494737,1.4457735947922545
02/05 00:20:00,1.2038876154728748,1.457681703270046
02/05 00:30:00,1.2056971052801113,1.457681703270046
02/05 00:40:00,1.1978247461212377,1.4730201982582591
02/05 00:50:00,1.2010176107724209,1.4659637298315815
02/05 01:00:00,1.2097356662981942,1.4792546851933819
02/05 01:10:00,1.2243970453239763,1.485048364797854
02/05 01:20:00,1.2251942601832475,1.4845979470904522
02/05 01:30:00,1.2308811307192693,1.486195482964018
02/05 01:40:00,1.2347217620126738,1.4956670424667005
